delivery_id,order_id,order_date,estimated_delivery_date,delivered_date,delivery_partner,delivery_status
DLV08848,ORD08848,2025-10-12,2025-10-19,,Delhivery,Out for Delivery
DLV08849,ORD08849,2025-01-24,2025-01-29,,XpressBees,Failed
DLV08850,ORD08850,2025-03-31,2025-04-06,2025-04-09,XpressBees,Delivered
DLV08851,ORD08851,2025-12-13,2025-12-16,2025-12-19,DTDC,Delivered
DLV08852,ORD08852,2025-10-21,2025-10-25,,Blue Dart,Delayed
DLV08853,ORD08853,2025-03-18,2025-03-21,,Blue Dart,Delayed
DLV08854,ORD08854,2025-10-07,2025-10-12,,Blue Dart,Out for Delivery
DLV08855,ORD08855,2025-06-19,2025-06-23,,Blue Dart,Delayed
DLV08856,ORD08856,2025-04-28,2025-05-02,2025-05-03,Delhivery,Delivered
DLV08857,ORD08857,2025-05-29,2025-06-04,,XpressBees,In Transit
DLV08858,ORD08858,2025-11-08,2025-11-15,,DTDC,In Transit
DLV08859,ORD08859,2025-04-29,2025-05-06,,Delhivery,Failed
DLV08860,ORD08860,2025-08-16,2025-08-22,2025-08-23,Delhivery,Delivered
DLV08861,ORD08861,2025-12-28,2026-01-01,,DTDC,Delayed
DLV08862,ORD08862,2025-06-19,2025-06-25,,XpressBees,Delayed
DLV08863,ORD08863,2025-12-08,2025-12-14,,XpressBees,Failed
DLV08864,ORD08864,2025-12-08,2025-12-11,,Delhivery,Out for Delivery
DLV08865,ORD08865,2025-11-25,2025-11-29,2025-12-02,XpressBees,Delivered
DLV08866,ORD08866,2025-06-23,2025-06-26,,Ecom Express,Out for Delivery
DLV08867,ORD08867,2025-08-11,2025-08-18,,Delhivery,Failed
DLV08868,ORD08868,2025-05-10,2025-05-16,,Delhivery,Out for Delivery
DLV08869,ORD08869,2025-06-24,2025-06-29,,XpressBees,Delayed
DLV08870,ORD08870,2025-08-04,2025-08-10,,Delhivery,Out for Delivery
DLV08871,ORD08871,2025-07-10,2025-07-14,,Delhivery,Out for Delivery
DLV08872,ORD08872,2025-04-26,2025-05-02,,DTDC,Failed
DLV08873,ORD08873,2025-02-02,2025-02-07,,Blue Dart,Failed
DLV08874,ORD08874,2025-11-29,2025-12-03,,Ecom Express,Out for Delivery
DLV08875,ORD08875,2025-07-24,2025-07-31,,Blue Dart,Failed
DLV08876,ORD08876,2025-02-27,2025-03-06,,XpressBees,In Transit
DLV08877,ORD08877,2025-09-20,2025-09-25,,Blue Dart,Out for Delivery
DLV08878,ORD08878,2025-08-01,2025-08-05,,DTDC,Delayed
DLV08879,ORD08879,2025-05-12,2025-05-18,,Ecom Express,Delayed
DLV08880,ORD08880,2025-11-21,2025-11-28,,Ecom Express,Failed
DLV08881,ORD08881,2025-04-05,2025-04-11,,Delhivery,In Transit
DLV08882,ORD08882,2025-11-28,2025-12-03,,Blue Dart,In Transit
DLV08883,ORD08883,2025-02-08,2025-02-11,,Ecom Express,In Transit
DLV08884,ORD08884,2025-04-09,2025-04-14,,DTDC,Delayed
DLV08885,ORD08885,2025-06-24,2025-06-27,,Ecom Express,Delayed
DLV08886,ORD08886,2025-07-06,2025-07-11,2025-07-12,XpressBees,Delivered
DLV08887,ORD08887,2025-10-08,2025-10-11,,XpressBees,In Transit
DLV08888,ORD08888,2025-06-28,2025-07-04,,XpressBees,Out for Delivery
DLV08889,ORD08889,2025-01-22,2025-01-24,,XpressBees,Out for Delivery
DLV08890,ORD08890,2025-08-15,2025-08-22,,DTDC,In Transit
DLV08891,ORD08891,2025-12-29,2026-01-04,,Blue Dart,In Transit
DLV08892,ORD08892,2025-03-03,2025-03-05,,Blue Dart,Delayed
DLV08893,ORD08893,2025-07-31,2025-08-04,,Ecom Express,Out for Delivery
DLV08894,ORD08894,2025-06-22,2025-06-25,,Ecom Express,Failed
DLV08895,ORD08895,2025-01-02,2025-01-09,,DTDC,In Transit
DLV08896,ORD08896,2025-04-15,2025-04-18,,Blue Dart,In Transit
DLV08897,ORD08897,2025-09-30,2025-10-07,2025-10-07,XpressBees,Delivered
DLV08898,ORD08898,2025-02-09,2025-02-16,,XpressBees,Out for Delivery
DLV08899,ORD08899,2025-01-17,2025-01-20,,Delhivery,Delayed
DLV08900,ORD08900,2025-10-04,2025-10-07,,Delhivery,Out for Delivery
DLV08901,ORD08901,2025-04-13,2025-04-19,,Blue Dart,In Transit
DLV08902,ORD08902,2025-02-28,2025-03-07,,Ecom Express,Out for Delivery
DLV08903,ORD08903,2025-03-12,2025-03-19,,XpressBees,Delayed
DLV08904,ORD08904,2025-04-28,2025-05-02,,Blue Dart,In Transit
DLV08905,ORD08905,2025-02-13,2025-02-19,,Blue Dart,In Transit
DLV08906,ORD08906,2025-01-20,2025-01-25,,Delhivery,Failed
DLV08907,ORD08907,2025-12-16,2025-12-23,,XpressBees,In Transit
DLV08908,ORD08908,2025-03-18,2025-03-20,2025-03-20,Blue Dart,Delivered
DLV08909,ORD08909,2025-09-05,2025-09-09,,Ecom Express,Failed
DLV08910,ORD08910,2025-08-22,2025-08-28,2025-08-31,Delhivery,Delivered
DLV08911,ORD08911,2025-08-16,2025-08-20,,Ecom Express,In Transit
DLV08912,ORD08912,2025-10-07,2025-10-11,,DTDC,Delayed
DLV08913,ORD08913,2025-08-13,2025-08-15,,Delhivery,In Transit
DLV08914,ORD08914,2025-08-29,2025-08-31,,Delhivery,Out for Delivery
DLV08915,ORD08915,2025-03-08,2025-03-11,,DTDC,Delayed
DLV08916,ORD08916,2025-02-04,2025-02-09,,Delhivery,Out for Delivery
DLV08917,ORD08917,2025-08-01,2025-08-07,,XpressBees,Failed
DLV08918,ORD08918,2025-08-23,2025-08-30,,Blue Dart,Failed
DLV08919,ORD08919,2025-03-27,2025-03-29,,Ecom Express,In Transit
DLV08920,ORD08920,2025-04-27,2025-04-30,,Blue Dart,In Transit
DLV08921,ORD08921,2025-11-13,2025-11-18,,XpressBees,Delayed
DLV08922,ORD08922,2025-03-17,2025-03-23,,XpressBees,Out for Delivery
DLV08923,ORD08923,2025-09-01,2025-09-05,,XpressBees,In Transit
DLV08924,ORD08924,2025-04-14,2025-04-18,,Ecom Express,Out for Delivery
DLV08925,ORD08925,2025-01-09,2025-01-16,2025-01-19,DTDC,Delivered
DLV08926,ORD08926,2025-06-30,2025-07-03,,DTDC,Failed
DLV08927,ORD08927,2025-04-13,2025-04-16,,Ecom Express,Out for Delivery
DLV08928,ORD08928,2025-11-03,2025-11-08,,DTDC,Failed
DLV08929,ORD08929,2025-08-26,2025-08-29,2025-08-30,Ecom Express,Delivered
DLV08930,ORD08930,2025-12-31,2026-01-03,,Ecom Express,Failed
DLV08931,ORD08931,2025-08-17,2025-08-21,,XpressBees,Delayed
DLV08932,ORD08932,2025-06-28,2025-07-05,,Ecom Express,Out for Delivery
DLV08933,ORD08933,2025-08-25,2025-08-30,2025-08-29,XpressBees,Delivered
DLV08934,ORD08934,2025-04-23,2025-04-30,,Delhivery,Out for Delivery
DLV08935,ORD08935,2025-07-28,2025-08-03,,XpressBees,Out for Delivery
DLV08936,ORD08936,2025-03-20,2025-03-25,,DTDC,Out for Delivery
DLV08937,ORD08937,2025-12-28,2026-01-03,,XpressBees,Out for Delivery
DLV08938,ORD08938,2025-10-06,2025-10-09,,Delhivery,Out for Delivery
DLV08939,ORD08939,2025-07-26,2025-08-01,,XpressBees,Failed
DLV08940,ORD08940,2025-10-26,2025-10-30,2025-11-01,Blue Dart,Delivered
DLV08941,ORD08941,2025-03-29,2025-04-01,,Delhivery,Failed
DLV08942,ORD08942,2025-09-23,2025-09-28,,DTDC,Failed
DLV08943,ORD08943,2025-03-12,2025-03-16,,Blue Dart,Failed
DLV08944,ORD08944,2025-12-03,2025-12-10,,DTDC,Delayed
DLV08945,ORD08945,2025-12-21,2025-12-26,,XpressBees,Failed
DLV08946,ORD08946,2025-12-21,2025-12-25,,DTDC,Failed
DLV08947,ORD08947,2025-11-13,2025-11-15,,Blue Dart,Out for Delivery
DLV08948,ORD08948,2025-07-19,2025-07-25,2025-07-26,XpressBees,Delivered
DLV08949,ORD08949,2025-11-29,2025-12-01,2025-11-30,Delhivery,Delivered
DLV08950,ORD08950,2025-06-01,2025-06-07,,DTDC,Delayed
DLV08951,ORD08951,2025-08-08,2025-08-15,,DTDC,Delayed
DLV08952,ORD08952,2025-07-05,2025-07-12,2025-07-14,Delhivery,Delivered
DLV08953,ORD08953,2025-12-01,2025-12-03,,Ecom Express,In Transit
DLV08954,ORD08954,2025-03-07,2025-03-14,,XpressBees,Out for Delivery
DLV08955,ORD08955,2025-12-02,2025-12-04,,Ecom Express,In Transit
DLV08956,ORD08956,2025-06-19,2025-06-21,,DTDC,Failed
DLV08957,ORD08957,2025-01-17,2025-01-22,,Ecom Express,Delayed
DLV08958,ORD08958,2025-11-30,2025-12-04,,Ecom Express,In Transit
DLV08959,ORD08959,2025-10-21,2025-10-23,2025-10-25,Blue Dart,Delivered
DLV08960,ORD08960,2025-09-26,2025-09-30,,Delhivery,Out for Delivery
DLV08961,ORD08961,2025-06-22,2025-06-24,,Ecom Express,Delayed
DLV08962,ORD08962,2025-10-21,2025-10-25,2025-10-25,XpressBees,Delivered
DLV08963,ORD08963,2025-10-27,2025-10-31,,Ecom Express,In Transit
DLV08964,ORD08964,2025-07-21,2025-07-26,,DTDC,Out for Delivery
DLV08965,ORD08965,2025-04-01,2025-04-04,2025-04-03,DTDC,Delivered
DLV08966,ORD08966,2025-04-20,2025-04-22,2025-04-21,Ecom Express,Delivered
DLV08967,ORD08967,2025-06-18,2025-06-25,,Blue Dart,Delayed
DLV08968,ORD08968,2025-12-12,2025-12-18,,DTDC,In Transit
DLV08969,ORD08969,2025-09-06,2025-09-13,,Ecom Express,Delayed
DLV08970,ORD08970,2025-06-21,2025-06-28,,Ecom Express,In Transit
DLV08971,ORD08971,2025-08-11,2025-08-13,,Blue Dart,Failed
DLV08972,ORD08972,2025-07-09,2025-07-11,,XpressBees,Failed
DLV08973,ORD08973,2025-06-11,2025-06-15,,Ecom Express,Delayed
DLV08974,ORD08974,2025-06-17,2025-06-22,,Blue Dart,Delayed
DLV08975,ORD08975,2025-06-27,2025-06-29,,Blue Dart,Delayed
DLV08976,ORD08976,2025-11-12,2025-11-19,,Blue Dart,Delayed
DLV08977,ORD08977,2025-02-26,2025-03-03,,Ecom Express,Out for Delivery
DLV08978,ORD08978,2025-05-02,2025-05-08,2025-05-08,DTDC,Delivered
DLV08979,ORD08979,2025-03-26,2025-03-29,,XpressBees,Failed
DLV08980,ORD08980,2025-08-07,2025-08-11,2025-08-12,DTDC,Delivered
DLV08981,ORD08981,2025-06-25,2025-06-27,,Ecom Express,In Transit
DLV08982,ORD08982,2025-08-31,2025-09-02,,Blue Dart,Delayed
DLV08983,ORD08983,2025-12-06,2025-12-13,2025-12-13,DTDC,Delivered
DLV08984,ORD08984,2025-07-15,2025-07-21,2025-07-21,Blue Dart,Delivered
DLV08985,ORD08985,2025-06-18,2025-06-23,2025-06-24,Ecom Express,Delivered
DLV08986,ORD08986,2025-11-14,2025-11-17,,Delhivery,Out for Delivery
DLV08987,ORD08987,2025-12-27,2025-12-30,,Blue Dart,Delayed
DLV08988,ORD08988,2025-04-06,2025-04-13,,DTDC,Failed
DLV08989,ORD08989,2025-06-28,2025-07-05,2025-07-04,Delhivery,Delivered
DLV08990,ORD08990,2025-05-22,2025-05-26,,XpressBees,Out for Delivery
DLV08991,ORD08991,2025-04-27,2025-04-30,,DTDC,Out for Delivery
DLV08992,ORD08992,2025-11-05,2025-11-11,,DTDC,In Transit
DLV08993,ORD08993,2025-09-24,2025-09-29,,Ecom Express,In Transit
DLV08994,ORD08994,2025-03-11,2025-03-14,,Delhivery,Out for Delivery
DLV08995,ORD08995,2025-03-07,2025-03-12,2025-03-12,Blue Dart,Delivered
DLV08996,ORD08996,2025-05-25,2025-05-28,,Blue Dart,Failed
DLV08997,ORD08997,2025-12-07,2025-12-10,,Blue Dart,Delayed
DLV08998,ORD08998,2025-03-02,2025-03-05,,Blue Dart,Out for Delivery
DLV08999,ORD08999,2025-12-12,2025-12-14,,Ecom Express,In Transit
DLV09000,ORD09000,2025-12-17,2025-12-24,,Blue Dart,Failed
DLV09001,ORD09001,2025-11-14,2025-11-16,,Ecom Express,In Transit
DLV09002,ORD09002,2025-02-15,2025-02-20,,Delhivery,In Transit
DLV09003,ORD09003,2025-12-09,2025-12-16,,DTDC,Out for Delivery
DLV09004,ORD09004,2025-10-30,2025-11-03,,Blue Dart,In Transit
DLV09005,ORD09005,2025-08-22,2025-08-25,2025-08-28,DTDC,Delivered
DLV09006,ORD09006,2025-05-18,2025-05-22,,Ecom Express,In Transit
DLV09007,ORD09007,2025-10-29,2025-10-31,,XpressBees,Delayed
DLV09008,ORD09008,2025-10-02,2025-10-04,,Ecom Express,Delayed
DLV09009,ORD09009,2025-10-24,2025-10-27,,Ecom Express,Delayed
DLV09010,ORD09010,2025-08-25,2025-08-27,,Delhivery,Out for Delivery
DLV09011,ORD09011,2025-02-22,2025-02-24,,Delhivery,In Transit
DLV09012,ORD09012,2025-08-15,2025-08-18,2025-08-17,Delhivery,Delivered
DLV09013,ORD09013,2025-12-15,2025-12-21,,Ecom Express,Out for Delivery
DLV09014,ORD09014,2025-03-06,2025-03-09,,XpressBees,In Transit
DLV09015,ORD09015,2025-10-19,2025-10-22,,XpressBees,Delayed
DLV09016,ORD09016,2025-06-05,2025-06-08,,XpressBees,Out for Delivery
DLV09017,ORD09017,2025-12-18,2025-12-21,,Delhivery,Failed
DLV09018,ORD09018,2025-02-25,2025-02-27,,DTDC,Out for Delivery
DLV09019,ORD09019,2025-08-09,2025-08-11,,Delhivery,In Transit
DLV09020,ORD09020,2025-04-09,2025-04-11,,XpressBees,Out for Delivery
DLV09021,ORD09021,2025-10-29,2025-11-03,,XpressBees,In Transit
DLV09022,ORD09022,2025-01-19,2025-01-23,,DTDC,Out for Delivery
DLV09023,ORD09023,2025-04-25,2025-04-27,,Ecom Express,Out for Delivery
DLV09024,ORD09024,2025-10-31,2025-11-04,,XpressBees,Delayed
DLV09025,ORD09025,2025-05-21,2025-05-27,,XpressBees,Failed
DLV09026,ORD09026,2025-06-06,2025-06-13,,DTDC,Out for Delivery
DLV09027,ORD09027,2025-02-12,2025-02-16,,Delhivery,Out for Delivery
DLV09028,ORD09028,2025-10-07,2025-10-13,,XpressBees,Out for Delivery
DLV09029,ORD09029,2025-01-16,2025-01-22,,XpressBees,In Transit
DLV09030,ORD09030,2025-08-24,2025-08-29,2025-08-29,DTDC,Delivered
DLV09031,ORD09031,2025-07-17,2025-07-22,,DTDC,Failed
DLV09032,ORD09032,2025-12-27,2025-12-30,,Delhivery,Failed
DLV09033,ORD09033,2025-03-24,2025-03-30,2025-04-02,DTDC,Delivered
DLV09034,ORD09034,2025-01-04,2025-01-08,,Blue Dart,Failed
DLV09035,ORD09035,2025-03-30,2025-04-03,,Ecom Express,In Transit
DLV09036,ORD09036,2025-06-07,2025-06-10,,Delhivery,Delayed
DLV09037,ORD09037,2025-04-07,2025-04-13,,Ecom Express,Out for Delivery
DLV09038,ORD09038,2025-08-18,2025-08-20,2025-08-21,Ecom Express,Delivered
DLV09039,ORD09039,2025-02-17,2025-02-21,,Delhivery,In Transit
DLV09040,ORD09040,2025-08-28,2025-08-31,,DTDC,Out for Delivery
DLV09041,ORD09041,2025-02-12,2025-02-17,,Delhivery,In Transit
DLV09042,ORD09042,2025-11-04,2025-11-11,,Delhivery,In Transit
DLV09043,ORD09043,2025-05-11,2025-05-14,,Blue Dart,Delayed
DLV09044,ORD09044,2025-03-28,2025-04-02,2025-04-04,Blue Dart,Delivered
DLV09045,ORD09045,2025-07-09,2025-07-13,,Delhivery,Delayed
DLV09046,ORD09046,2025-07-25,2025-08-01,2025-08-03,XpressBees,Delivered
DLV09047,ORD09047,2025-08-30,2025-09-05,,Blue Dart,Out for Delivery
DLV09048,ORD09048,2025-09-01,2025-09-04,,Delhivery,In Transit
DLV09049,ORD09049,2025-10-12,2025-10-19,2025-10-19,Delhivery,Delivered
DLV09050,ORD09050,2025-12-22,2025-12-28,,XpressBees,Out for Delivery
DLV09051,ORD09051,2025-03-10,2025-03-16,2025-03-19,Ecom Express,Delivered
DLV09052,ORD09052,2025-09-21,2025-09-25,,XpressBees,In Transit
DLV09053,ORD09053,2025-09-08,2025-09-11,,Ecom Express,Failed
DLV09054,ORD09054,2025-07-19,2025-07-24,,XpressBees,In Transit
DLV09055,ORD09055,2025-09-09,2025-09-13,,Delhivery,Delayed
DLV09056,ORD09056,2025-05-03,2025-05-06,,DTDC,Out for Delivery
DLV09057,ORD09057,2025-02-10,2025-02-13,2025-02-15,Delhivery,Delivered
DLV09058,ORD09058,2025-10-16,2025-10-23,,Blue Dart,Failed
DLV09059,ORD09059,2025-02-24,2025-02-27,,DTDC,In Transit
DLV09060,ORD09060,2025-05-08,2025-05-14,,Ecom Express,Delayed
DLV09061,ORD09061,2025-01-25,2025-01-29,2025-01-30,Ecom Express,Delivered
DLV09062,ORD09062,2025-12-23,2025-12-30,,DTDC,Delayed
DLV09063,ORD09063,2025-05-13,2025-05-16,,XpressBees,Delayed
DLV09064,ORD09064,2025-09-29,2025-10-01,,Delhivery,Delayed
DLV09065,ORD09065,2025-02-05,2025-02-11,,Ecom Express,Out for Delivery
DLV09066,ORD09066,2025-03-13,2025-03-20,,Ecom Express,Delayed
DLV09067,ORD09067,2025-08-28,2025-09-02,,DTDC,Delayed
DLV09068,ORD09068,2025-02-19,2025-02-25,,Delhivery,Delayed
DLV09069,ORD09069,2025-01-01,2025-01-08,,DTDC,In Transit
DLV09070,ORD09070,2025-05-03,2025-05-09,,DTDC,Delayed
DLV09071,ORD09071,2025-03-24,2025-03-31,,Blue Dart,Out for Delivery
DLV09072,ORD09072,2025-10-06,2025-10-08,,Blue Dart,Failed
DLV09073,ORD09073,2025-07-31,2025-08-05,2025-08-05,XpressBees,Delivered
DLV09074,ORD09074,2025-08-25,2025-09-01,,Ecom Express,In Transit
DLV09075,ORD09075,2025-10-28,2025-11-03,,Delhivery,Delayed
DLV09076,ORD09076,2025-09-11,2025-09-18,,XpressBees,Delayed
DLV09077,ORD09077,2025-06-19,2025-06-26,,Delhivery,Delayed
DLV09078,ORD09078,2025-09-09,2025-09-11,,Ecom Express,Out for Delivery
DLV09079,ORD09079,2025-02-01,2025-02-08,,DTDC,Failed
DLV09080,ORD09080,2025-06-02,2025-06-07,,Delhivery,Failed
DLV09081,ORD09081,2025-12-19,2025-12-21,2025-12-20,XpressBees,Delivered
DLV09082,ORD09082,2025-06-18,2025-06-21,,Delhivery,In Transit
DLV09083,ORD09083,2025-03-05,2025-03-08,,XpressBees,In Transit
DLV09084,ORD09084,2025-05-13,2025-05-16,,Blue Dart,Failed
DLV09085,ORD09085,2025-06-19,2025-06-23,,Delhivery,Delayed
DLV09086,ORD09086,2025-01-07,2025-01-10,2025-01-10,DTDC,Delivered
DLV09087,ORD09087,2025-05-04,2025-05-07,,DTDC,Failed
DLV09088,ORD09088,2025-05-19,2025-05-26,,Blue Dart,In Transit
DLV09089,ORD09089,2025-09-24,2025-09-28,,DTDC,Failed
DLV09090,ORD09090,2025-02-25,2025-02-28,,Blue Dart,Delayed
DLV09091,ORD09091,2025-03-24,2025-03-28,,Blue Dart,In Transit
DLV09092,ORD09092,2025-10-02,2025-10-04,,XpressBees,Out for Delivery
DLV09093,ORD09093,2025-11-13,2025-11-17,,Delhivery,Out for Delivery
DLV09094,ORD09094,2025-12-14,2025-12-17,,XpressBees,Failed
DLV09095,ORD09095,2025-09-05,2025-09-08,,Ecom Express,Delayed
DLV09096,ORD09096,2025-05-07,2025-05-14,,Blue Dart,Failed
DLV09097,ORD09097,2025-11-21,2025-11-27,,DTDC,Delayed
DLV09098,ORD09098,2025-03-02,2025-03-05,,DTDC,Out for Delivery
DLV09099,ORD09099,2025-06-22,2025-06-26,,DTDC,Failed
DLV09100,ORD09100,2025-01-31,2025-02-02,,Ecom Express,Out for Delivery
DLV09101,ORD09101,2025-01-02,2025-01-08,,DTDC,Failed
DLV09102,ORD09102,2025-11-16,2025-11-23,,XpressBees,Out for Delivery
DLV09103,ORD09103,2025-03-15,2025-03-19,2025-03-19,DTDC,Delivered
DLV09104,ORD09104,2025-04-23,2025-04-25,,XpressBees,Failed
DLV09105,ORD09105,2025-11-28,2025-12-04,,Blue Dart,Delayed
DLV09106,ORD09106,2025-05-03,2025-05-08,,Delhivery,Delayed
DLV09107,ORD09107,2025-10-18,2025-10-25,,XpressBees,Out for Delivery
DLV09108,ORD09108,2025-03-04,2025-03-10,,Blue Dart,Failed
DLV09109,ORD09109,2025-08-30,2025-09-01,2025-09-04,Blue Dart,Delivered
DLV09110,ORD09110,2025-03-05,2025-03-07,,XpressBees,In Transit
DLV09111,ORD09111,2025-07-27,2025-08-01,,XpressBees,In Transit
DLV09112,ORD09112,2025-09-05,2025-09-12,2025-09-12,Blue Dart,Delivered
DLV09113,ORD09113,2025-12-20,2025-12-27,,Delhivery,In Transit
DLV09114,ORD09114,2025-08-27,2025-09-03,,Ecom Express,Failed
DLV09115,ORD09115,2025-02-18,2025-02-25,,Delhivery,Out for Delivery
DLV09116,ORD09116,2025-09-24,2025-10-01,2025-09-30,Blue Dart,Delivered
DLV09117,ORD09117,2025-09-03,2025-09-08,,Delhivery,Delayed
DLV09118,ORD09118,2025-01-01,2025-01-07,,DTDC,Out for Delivery
DLV09119,ORD09119,2025-09-17,2025-09-21,,Blue Dart,In Transit
DLV09120,ORD09120,2025-11-29,2025-12-06,,XpressBees,In Transit
DLV09121,ORD09121,2025-09-01,2025-09-06,2025-09-09,Blue Dart,Delivered
DLV09122,ORD09122,2025-05-16,2025-05-21,,Delhivery,Delayed
DLV09123,ORD09123,2025-08-13,2025-08-19,,Blue Dart,Delayed
DLV09124,ORD09124,2025-12-25,2025-12-30,,XpressBees,In Transit
DLV09125,ORD09125,2025-04-29,2025-05-01,,Delhivery,Delayed
DLV09126,ORD09126,2025-04-18,2025-04-20,,Blue Dart,Failed
DLV09127,ORD09127,2025-12-17,2025-12-24,,DTDC,In Transit
DLV09128,ORD09128,2025-09-17,2025-09-21,,XpressBees,Failed
DLV09129,ORD09129,2025-07-11,2025-07-14,,XpressBees,Failed
DLV09130,ORD09130,2025-05-17,2025-05-24,,Blue Dart,Failed
DLV09131,ORD09131,2025-11-23,2025-11-30,,DTDC,Delayed
DLV09132,ORD09132,2025-09-21,2025-09-27,,Ecom Express,Out for Delivery
DLV09133,ORD09133,2025-12-26,2025-12-31,,Blue Dart,Failed
DLV09134,ORD09134,2025-06-30,2025-07-04,,DTDC,Delayed
DLV09135,ORD09135,2025-07-12,2025-07-17,2025-07-17,DTDC,Delivered
DLV09136,ORD09136,2025-05-26,2025-06-01,,Blue Dart,Out for Delivery
DLV09137,ORD09137,2025-10-06,2025-10-10,,Delhivery,Delayed
DLV09138,ORD09138,2025-07-27,2025-07-31,,DTDC,Failed
DLV09139,ORD09139,2025-06-03,2025-06-09,2025-06-08,XpressBees,Delivered
DLV09140,ORD09140,2025-05-18,2025-05-21,,DTDC,Failed
DLV09141,ORD09141,2025-10-01,2025-10-08,,Blue Dart,Failed
DLV09142,ORD09142,2025-12-18,2025-12-24,2025-12-24,Delhivery,Delivered
DLV09143,ORD09143,2025-01-03,2025-01-08,,DTDC,Out for Delivery
DLV09144,ORD09144,2025-03-14,2025-03-17,,Delhivery,Out for Delivery
DLV09145,ORD09145,2025-05-03,2025-05-05,,DTDC,Failed
DLV09146,ORD09146,2025-11-06,2025-11-09,,XpressBees,Failed
DLV09147,ORD09147,2025-10-17,2025-10-24,,Ecom Express,Delayed
DLV09148,ORD09148,2025-01-21,2025-01-28,,Delhivery,In Transit
DLV09149,ORD09149,2025-08-05,2025-08-08,2025-08-07,Delhivery,Delivered
DLV09150,ORD09150,2025-12-14,2025-12-18,,Ecom Express,Failed
DLV09151,ORD09151,2025-11-23,2025-11-27,,Ecom Express,Failed
DLV09152,ORD09152,2025-08-02,2025-08-05,,DTDC,Delayed
DLV09153,ORD09153,2025-10-07,2025-10-13,2025-10-16,Ecom Express,Delivered
DLV09154,ORD09154,2025-03-07,2025-03-09,,XpressBees,Failed
DLV09155,ORD09155,2025-04-24,2025-04-28,2025-04-28,Blue Dart,Delivered
DLV09156,ORD09156,2025-05-18,2025-05-21,,Ecom Express,Failed
DLV09157,ORD09157,2025-12-29,2026-01-01,,XpressBees,Out for Delivery
DLV09158,ORD09158,2025-04-26,2025-04-28,,Blue Dart,Out for Delivery
DLV09159,ORD09159,2025-03-22,2025-03-27,,Delhivery,Out for Delivery
DLV09160,ORD09160,2025-06-12,2025-06-17,2025-06-16,Blue Dart,Delivered
DLV09161,ORD09161,2025-04-09,2025-04-16,,Delhivery,Failed
DLV09162,ORD09162,2025-01-02,2025-01-08,,Blue Dart,Delayed
DLV09163,ORD09163,2025-05-11,2025-05-17,,Ecom Express,Failed
DLV09164,ORD09164,2025-07-17,2025-07-22,,XpressBees,Failed
DLV09165,ORD09165,2025-12-23,2025-12-30,,DTDC,Failed
DLV09166,ORD09166,2025-02-04,2025-02-10,,Delhivery,Failed
DLV09167,ORD09167,2025-03-31,2025-04-06,,Blue Dart,In Transit
DLV09168,ORD09168,2025-06-29,2025-07-06,,Ecom Express,Failed
DLV09169,ORD09169,2025-03-18,2025-03-23,,Ecom Express,In Transit
DLV09170,ORD09170,2025-02-21,2025-02-24,,Delhivery,Delayed
DLV09171,ORD09171,2025-08-27,2025-09-02,,Delhivery,Out for Delivery
DLV09172,ORD09172,2025-01-31,2025-02-07,2025-02-06,XpressBees,Delivered
DLV09173,ORD09173,2025-05-01,2025-05-03,,Delhivery,In Transit
DLV09174,ORD09174,2025-04-22,2025-04-28,,DTDC,Failed
DLV09175,ORD09175,2025-06-23,2025-06-25,,DTDC,In Transit
DLV09176,ORD09176,2025-06-01,2025-06-08,,XpressBees,Delayed
DLV09177,ORD09177,2025-01-13,2025-01-18,2025-01-20,Blue Dart,Delivered
DLV09178,ORD09178,2025-12-29,2026-01-03,,Blue Dart,Delayed
DLV09179,ORD09179,2025-04-07,2025-04-09,,DTDC,In Transit
DLV09180,ORD09180,2025-03-29,2025-04-05,,Delhivery,Failed
DLV09181,ORD09181,2025-06-13,2025-06-17,,Blue Dart,Out for Delivery
DLV09182,ORD09182,2025-08-11,2025-08-16,,Blue Dart,Out for Delivery
DLV09183,ORD09183,2025-10-28,2025-11-04,,Delhivery,Failed
DLV09184,ORD09184,2025-01-22,2025-01-24,,Delhivery,Out for Delivery
DLV09185,ORD09185,2025-02-15,2025-02-17,,Blue Dart,Delayed
DLV09186,ORD09186,2025-08-20,2025-08-22,,Delhivery,In Transit
DLV09187,ORD09187,2025-09-20,2025-09-27,,XpressBees,Out for Delivery
DLV09188,ORD09188,2025-09-08,2025-09-11,2025-09-14,Ecom Express,Delivered
DLV09189,ORD09189,2025-03-24,2025-03-26,2025-03-29,DTDC,Delivered
DLV09190,ORD09190,2025-01-19,2025-01-25,,DTDC,Failed
DLV09191,ORD09191,2025-07-26,2025-07-30,,DTDC,Delayed
DLV09192,ORD09192,2025-11-26,2025-12-03,2025-12-02,Blue Dart,Delivered
DLV09193,ORD09193,2025-01-27,2025-02-02,,Blue Dart,Delayed
DLV09194,ORD09194,2025-06-17,2025-06-20,,Delhivery,In Transit
DLV09195,ORD09195,2025-08-23,2025-08-26,,DTDC,Delayed
DLV09196,ORD09196,2025-04-06,2025-04-13,,DTDC,In Transit
DLV09197,ORD09197,2025-11-20,2025-11-25,2025-11-25,Blue Dart,Delivered
DLV09198,ORD09198,2025-08-11,2025-08-15,2025-08-16,DTDC,Delivered
DLV09199,ORD09199,2025-10-29,2025-11-05,2025-11-07,DTDC,Delivered
